Id,Target,file_size
b202d012-bbb8-11e8-b2ba-ac1f6b6435d0,5,4195920
b20395ac-bb99-11e8-b2b9-ac1f6b6435d0,4,4195920
b205b15e-bba1-11e8-b2b9-ac1f6b6435d0,25 2,4195920
b20b1bc4-bbb2-11e8-b2ba-ac1f6b6435d0,4,4195888
b20c91ee-bbac-11e8-b2ba-ac1f6b6435d0,7,9438800
b213106a-bba1-11e8-b2b9-ac1f6b6435d0,21,9438800
b215a6da-bba2-11e8-b2b9-ac1f6b6435d0,7,4195920
b2167590-bba9-11e8-b2ba-ac1f6b6435d0,5 0,4195920
b2208d70-bba2-11e8-b2b9-ac1f6b6435d0,16 25 0,4195920
b220a974-bba0-11e8-b2b9-ac1f6b6435d0,4,4195920
b2219f3c-bbb4-11e8-b2ba-ac1f6b6435d0,3 0,4195920
b2253adc-bbc0-11e8-b2bb-ac1f6b6435d0,25,9438800
b2273384-bbaf-11e8-b2ba-ac1f6b6435d0,2 0,9438800
b22a3178-bbba-11e8-b2ba-ac1f6b6435d0,25 2,9438800
b22aac62-bb9b-11e8-b2b9-ac1f6b6435d0,25 2 0,4195920
b22d106e-bbba-11e8-b2ba-ac1f6b6435d0,25 0,4195920
b232eb48-bbc8-11e8-b2bc-ac1f6b6435d0,25 0,4195920
b2355c84-bbaa-11e8-b2ba-ac1f6b6435d0,25 0,4195920
b235ac02-bba0-11e8-b2b9-ac1f6b6435d0,7,4195888
b235f60c-bbb5-11e8-b2ba-ac1f6b6435d0,1 0,4195888
b237f188-bba5-11e8-b2ba-ac1f6b6435d0,25 0,9438800
b238f594-bb99-11e8-b2b9-ac1f6b6435d0,11,4195920
b23a91bc-bbba-11e8-b2ba-ac1f6b6435d0,0 21,4195920
b23bcc42-bba8-11e8-b2ba-ac1f6b6435d0,23,9438800
b23c1e68-bba8-11e8-b2ba-ac1f6b6435d0,2 0,4195920
b243e9ca-bbaf-11e8-b2ba-ac1f6b6435d0,25 13 0,4195920
b2452424-bba6-11e8-b2ba-ac1f6b6435d0,25,4195920
b24601e4-bbad-11e8-b2ba-ac1f6b6435d0,4,4195920
b2483a96-bbb1-11e8-b2ba-ac1f6b6435d0,23,4195920
b24e7406-bba2-11e8-b2b9-ac1f6b6435d0,25,4195920
b24edf8e-bbc7-11e8-b2bc-ac1f6b6435d0,21,4195920
b2527290-bbca-11e8-b2bc-ac1f6b6435d0,7 0,9438800
b2529bb4-bbc8-11e8-b2bc-ac1f6b6435d0,25 0,9438800
b2530b4a-bb9a-11e8-b2b9-ac1f6b6435d0,23,4195920
b253d312-bbb9-11e8-b2ba-ac1f6b6435d0,4,4195920
b25f29b0-bb9b-11e8-b2b9-ac1f6b6435d0,0,4195920
b260e7f8-bbbb-11e8-b2ba-ac1f6b6435d0,0,4195920
b2612838-bba4-11e8-b2ba-ac1f6b6435d0,0,4195920
b2653608-bba9-11e8-b2ba-ac1f6b6435d0,7,4195920
b2655a3a-bbc1-11e8-b2bb-ac1f6b6435d0,24 25,4195888
b2673432-bba2-11e8-b2b9-ac1f6b6435d0,18 0,4195920
b26c2ef0-bba8-11e8-b2ba-ac1f6b6435d0,25 0,4195920
b26dcd26-bbaf-11e8-b2ba-ac1f6b6435d0,0 21,4195920
b27055c6-bbb1-11e8-b2ba-ac1f6b6435d0,13,4195920
b27353d0-bbb0-11e8-b2ba-ac1f6b6435d0,4,4195920
b275491c-bbb3-11e8-b2ba-ac1f6b6435d0,25 0,4195920
b2774ce0-bbb2-11e8-b2ba-ac1f6b6435d0,0,9438800
b278c1ea-bba5-11e8-b2ba-ac1f6b6435d0,22 1,4195888
b279518a-bba7-11e8-b2ba-ac1f6b6435d0,0,9438800
b279cc60-bbc4-11e8-b2bc-ac1f6b6435d0,25 4,4195920
b27d1f6e-bbc9-11e8-b2bc-ac1f6b6435d0,25 5,9438800
b27ee348-bbbb-11e8-b2ba-ac1f6b6435d0,3 0,4195888
b2801d24-bbae-11e8-b2ba-ac1f6b6435d0,1 0,4195920
b2803ac8-bb9c-11e8-b2b9-ac1f6b6435d0,4,4195920
b285b552-bbb5-11e8-b2ba-ac1f6b6435d0,13,4195888
b28634ba-bbaa-11e8-b2ba-ac1f6b6435d0,19 0,4195920
b28c994e-bbb0-11e8-b2ba-ac1f6b6435d0,5 0,4195920
b28d871a-bbaf-11e8-b2ba-ac1f6b6435d0,25 7,9438800
b28ea462-bbbc-11e8-b2ba-ac1f6b6435d0,3,4195920
b28fa5b8-bba5-11e8-b2ba-ac1f6b6435d0,22,4195920
b290479a-bbb2-11e8-b2ba-ac1f6b6435d0,0,4195920
b292fdac-bbc9-11e8-b2bc-ac1f6b6435d0,0 21,4195920
b2937b7e-bbc4-11e8-b2bc-ac1f6b6435d0,25 23,4195920
b2951e64-bb9e-11e8-b2b9-ac1f6b6435d0,7,4195920
b29689aa-bbb4-11e8-b2ba-ac1f6b6435d0,0,9438800
b29848c6-bbaa-11e8-b2ba-ac1f6b6435d0,6,4195920
b2989b98-bba8-11e8-b2ba-ac1f6b6435d0,22,4195920
b298cc74-bbb9-11e8-b2ba-ac1f6b6435d0,25,4195920
b299ce56-bbc0-11e8-b2bb-ac1f6b6435d0,0,4195920
b29cffca-bb9a-11e8-b2b9-ac1f6b6435d0,25 5 0,4195920
b29e0a4a-bbbe-11e8-b2ba-ac1f6b6435d0,19,4195920
b29e921e-bbc6-11e8-b2bc-ac1f6b6435d0,19 0,4195920
b2a03976-bbca-11e8-b2bc-ac1f6b6435d0,23,4195920
b2a28e60-bbb6-11e8-b2ba-ac1f6b6435d0,25 0,9438800
b2a40862-bbac-11e8-b2ba-ac1f6b6435d0,22,9438800
b2a44178-bba3-11e8-b2b9-ac1f6b6435d0,25 6 2,4195920
b2a966c2-bba7-11e8-b2ba-ac1f6b6435d0,4 21,4195920
b2abb84a-bbc6-11e8-b2bc-ac1f6b6435d0,23,9438800
b2b3dd04-bbb7-11e8-b2ba-ac1f6b6435d0,2 0,9438800
b2b657f8-bbc8-11e8-b2bc-ac1f6b6435d0,0,4195920
b2b7ea5c-bbb7-11e8-b2ba-ac1f6b6435d0,25 13,4195920
b2ba3fdc-bb99-11e8-b2b9-ac1f6b6435d0,23,9438800
b2bb118c-bbb7-11e8-b2ba-ac1f6b6435d0,4,4195920
b2bb66c2-bbb3-11e8-b2ba-ac1f6b6435d0,25 3 0,4195920
b2bca778-bb9d-11e8-b2b9-ac1f6b6435d0,0,9438800
b2be445e-bbc8-11e8-b2bc-ac1f6b6435d0,25 0,9438800
b2c12716-bba8-11e8-b2ba-ac1f6b6435d0,25 21,4195920
b2c2d08c-bbb4-11e8-b2ba-ac1f6b6435d0,25 0,9438800
b2c3877a-bbbe-11e8-b2ba-ac1f6b6435d0,7,4195920
b2c7f3d8-bb9a-11e8-b2b9-ac1f6b6435d0,0,9438800
b2c81708-bbbf-11e8-b2bb-ac1f6b6435d0,13 5 0,4195888
b2ca15de-bba7-11e8-b2ba-ac1f6b6435d0,22 0,4195920
b2ccee50-bba0-11e8-b2b9-ac1f6b6435d0,3,4195920
b2cd3084-bbac-11e8-b2ba-ac1f6b6435d0,4,9438800
b2d1c07e-bbb4-11e8-b2ba-ac1f6b6435d0,4,4195920
b2d27ca8-bba5-11e8-b2ba-ac1f6b6435d0,23 0,4195920
b2d9490e-bb99-11e8-b2b9-ac1f6b6435d0,25 7 0,4195920
b2dc83d6-bbbb-11e8-b2ba-ac1f6b6435d0,0,4195920
b2dec922-bbc8-11e8-b2bc-ac1f6b6435d0,2 0,4195920
b2df7098-bba0-11e8-b2b9-ac1f6b6435d0,2,4195920
b2e0c0d0-bbc1-11e8-b2bb-ac1f6b6435d0,23,4195920
b2e5ede2-bbb9-11e8-b2ba-ac1f6b6435d0,6,4195920
b2e8d772-bbc9-11e8-b2bc-ac1f6b6435d0,24,4195920
b2e917a4-bbac-11e8-b2ba-ac1f6b6435d0,18,9438800
b2ec3b4c-bba1-11e8-b2b9-ac1f6b6435d0,8,4195920
b2f0755c-bb9e-11e8-b2b9-ac1f6b6435d0,0,9438800
b2f0b1d6-bbba-11e8-b2ba-ac1f6b6435d0,25,9438800
b2f261de-bbb0-11e8-b2ba-ac1f6b6435d0,5 21,9438800
b2f4cbd2-bbc8-11e8-b2bc-ac1f6b6435d0,25 0,4195920
b2f66bfa-bbae-11e8-b2ba-ac1f6b6435d0,0,9438800
b2f767da-bbb8-11e8-b2ba-ac1f6b6435d0,25 0,4195920
b2fcd728-bba0-11e8-b2b9-ac1f6b6435d0,11 0,4195920
b2fdc23a-bba2-11e8-b2b9-ac1f6b6435d0,25,4195920
b3006a56-bbc7-11e8-b2bc-ac1f6b6435d0,14,4195920
b3017f98-bbab-11e8-b2ba-ac1f6b6435d0,3 0,4195920
b301932e-bbb6-11e8-b2ba-ac1f6b6435d0,25 0,9438800
b3033b86-bbbe-11e8-b2ba-ac1f6b6435d0,0,9438800
b304b470-bbb9-11e8-b2ba-ac1f6b6435d0,0,4195920
b307c5ea-bbc1-11e8-b2bb-ac1f6b6435d0,23 2,4195920
b30801a8-bbae-11e8-b2ba-ac1f6b6435d0,7,4195920
b30851c2-bba3-11e8-b2b9-ac1f6b6435d0,14,4195920
b309330e-bbc0-11e8-b2bb-ac1f6b6435d0,6,4195920
b30a2d82-bbc4-11e8-b2bc-ac1f6b6435d0,13 18,9438800
b30b4f14-bbab-11e8-b2ba-ac1f6b6435d0,23 0,4195920
b30d21bc-bba7-11e8-b2ba-ac1f6b6435d0,1 0 21,4195920
b30ed7e4-bbb3-11e8-b2ba-ac1f6b6435d0,2 0,4195920
b30ff0e0-bbbb-11e8-b2ba-ac1f6b6435d0,26 21,4195920
b314b0e6-bbbe-11e8-b2ba-ac1f6b6435d0,18 0,4195920
b319935c-bb9d-11e8-b2b9-ac1f6b6435d0,25 0,4195920
b31bc15c-bbb3-11e8-b2ba-ac1f6b6435d0,25 7 21,4195920
b323acec-bbb2-11e8-b2ba-ac1f6b6435d0,4,4195888
b3267f2e-bbb9-11e8-b2ba-ac1f6b6435d0,5,4195920
b327efac-bbbf-11e8-b2bb-ac1f6b6435d0,0 21,9438800
b32bd344-bb9f-11e8-b2b9-ac1f6b6435d0,7 0,4195920
b32bf5ee-bba5-11e8-b2ba-ac1f6b6435d0,23 2 21,9438800
b3305942-bbad-11e8-b2ba-ac1f6b6435d0,25 0 21,9438800
b3307f7a-bba9-11e8-b2ba-ac1f6b6435d0,2 0,4195920
b330f354-bbb0-11e8-b2ba-ac1f6b6435d0,2 0,4195920
b337c970-bbb7-11e8-b2ba-ac1f6b6435d0,26,4195920
b3380770-bbb0-11e8-b2ba-ac1f6b6435d0,22 4,4195920
b33cfa9a-bba7-11e8-b2ba-ac1f6b6435d0,18,4195888
b33ee92c-bbc0-11e8-b2bb-ac1f6b6435d0,5 0,4195920
b3436eb4-bbbd-11e8-b2ba-ac1f6b6435d0,25 7,4195920
b3480ffe-bbbe-11e8-b2ba-ac1f6b6435d0,2,4195888
b3485ff4-bb9b-11e8-b2b9-ac1f6b6435d0,6 0,9438800
b3491008-bb9f-11e8-b2b9-ac1f6b6435d0,23,4195920
b34958f4-bb9c-11e8-b2b9-ac1f6b6435d0,25 0,9438800
b34a3372-bba2-11e8-b2b9-ac1f6b6435d0,6 0,4195920
b34ab50c-bbae-11e8-b2ba-ac1f6b6435d0,25,9438800
b3517592-bba7-11e8-b2ba-ac1f6b6435d0,3 0,4195920
b351820a-bbc3-11e8-b2bc-ac1f6b6435d0,25,4195920
b352ed0c-bb9b-11e8-b2b9-ac1f6b6435d0,0,4195920
b354e186-bbad-11e8-b2ba-ac1f6b6435d0,14,4195920
b35db142-bbc3-11e8-b2bc-ac1f6b6435d0,0,4195920
b36313fa-bbbc-11e8-b2ba-ac1f6b6435d0,5 0,4195920
b365e586-bb9d-11e8-b2b9-ac1f6b6435d0,21,4195920
b367962a-bbc9-11e8-b2bc-ac1f6b6435d0,25 1,4195920
b368a2ae-bba1-11e8-b2b9-ac1f6b6435d0,18,4195920
b369cdf6-bba0-11e8-b2b9-ac1f6b6435d0,25 18,9438800
b36b6376-bbc0-11e8-b2bb-ac1f6b6435d0,4,4195920
b36b9312-bb9f-11e8-b2b9-ac1f6b6435d0,2 0 21,4195920
b36bfd46-bba6-11e8-b2ba-ac1f6b6435d0,1 0,4195920
b36c62ba-bb9a-11e8-b2b9-ac1f6b6435d0,3,4195920
b36ccd46-bbad-11e8-b2ba-ac1f6b6435d0,20,4195920
b36d4b94-bbb3-11e8-b2ba-ac1f6b6435d0,25 21,4195888
b36fae8a-bbad-11e8-b2ba-ac1f6b6435d0,2 0,4195920
b3709ebe-bbba-11e8-b2ba-ac1f6b6435d0,4,4195920
b374ab58-bbb0-11e8-b2ba-ac1f6b6435d0,23 0,4195920
b3762a78-bba1-11e8-b2b9-ac1f6b6435d0,11,4195920
b3773316-bbb8-11e8-b2ba-ac1f6b6435d0,16 25 0,4195920
b377bbba-bba4-11e8-b2ba-ac1f6b6435d0,21,4195920
b378635e-bba8-11e8-b2ba-ac1f6b6435d0,7,9438800
b37a132a-bb9e-11e8-b2b9-ac1f6b6435d0,4,4195920
b37a6f7a-bbb0-11e8-b2ba-ac1f6b6435d0,25 7,4195920
b37d0310-bbca-11e8-b2bc-ac1f6b6435d0,23,9438800
b37db104-bb9b-11e8-b2b9-ac1f6b6435d0,11,4195920
b37e0f12-bb9d-11e8-b2b9-ac1f6b6435d0,23,9438800
b385591c-bbba-11e8-b2ba-ac1f6b6435d0,25 0,4195920
b38850ea-bbb5-11e8-b2ba-ac1f6b6435d0,23,4195920
b38e2f54-bbbc-11e8-b2ba-ac1f6b6435d0,23,4195920
b39203e2-bbab-11e8-b2ba-ac1f6b6435d0,25 13 21,4195920
b3921d28-bbbf-11e8-b2bb-ac1f6b6435d0,0 21,4195920
b3923022-bba3-11e8-b2b9-ac1f6b6435d0,26,9438800
b3938b94-bbb1-11e8-b2ba-ac1f6b6435d0,18,9438800
b399caf0-bbb0-11e8-b2ba-ac1f6b6435d0,3,4195920
b39b85d0-bbc3-11e8-b2bc-ac1f6b6435d0,18,4195920
b39b967a-bbae-11e8-b2ba-ac1f6b6435d0,23,4195920
b39d085e-bb9d-11e8-b2b9-ac1f6b6435d0,19,4195920
b39f710e-bba0-11e8-b2b9-ac1f6b6435d0,7,4195920
b39f8d1a-bbb9-11e8-b2ba-ac1f6b6435d0,25 3,4195920
b39fefcc-bb9f-11e8-b2b9-ac1f6b6435d0,7 0,4195920
b3a016da-bbb5-11e8-b2ba-ac1f6b6435d0,25 0 21,4195920
b3a29362-bb9a-11e8-b2b9-ac1f6b6435d0,25 0,4195920
b3a3c22e-bbc6-11e8-b2bc-ac1f6b6435d0,11,4195920
b3a61ef2-bbc6-11e8-b2bc-ac1f6b6435d0,12,4195920
b3a6e510-bbb9-11e8-b2ba-ac1f6b6435d0,16 25,9438800
b3a73a52-bbc7-11e8-b2bc-ac1f6b6435d0,25,4195920
b3a934d0-bbc5-11e8-b2bc-ac1f6b6435d0,0,9438800
b3ac5b88-bbb1-11e8-b2ba-ac1f6b6435d0,25 0 21,4195920
b3ae840c-bba8-11e8-b2ba-ac1f6b6435d0,0,4195920
b3aef220-bb99-11e8-b2b9-ac1f6b6435d0,2,4195920
b3b562e8-bbbe-11e8-b2ba-ac1f6b6435d0,0,9438800
b3b7b13a-bbc1-11e8-b2bb-ac1f6b6435d0,14 0,4195920
b3b89c0a-bbbf-11e8-b2bb-ac1f6b6435d0,22 25,4195920
b3b8c7b6-bba6-11e8-b2ba-ac1f6b6435d0,25 21,9438800
b3bd5a82-bb9d-11e8-b2b9-ac1f6b6435d0,23,4195920
b3be779e-bba9-11e8-b2ba-ac1f6b6435d0,25 0,4195920
b3c20e0e-bbc2-11e8-b2bc-ac1f6b6435d0,25 0,4195920
b3c27b4a-bbb9-11e8-b2ba-ac1f6b6435d0,25 7,4195920
b3c7b0d8-bba0-11e8-b2b9-ac1f6b6435d0,5,4195920
b3c7f15c-bb9a-11e8-b2b9-ac1f6b6435d0,25,4195920
b3c911dc-bbb7-11e8-b2ba-ac1f6b6435d0,23 0,4195920
b3ce2d7a-bbc1-11e8-b2bb-ac1f6b6435d0,14,4195920
b3cedf90-bbb2-11e8-b2ba-ac1f6b6435d0,6 1,4195920
b3cf3ca8-bba1-11e8-b2b9-ac1f6b6435d0,20,4195920
b3cf911e-bbc7-11e8-b2bc-ac1f6b6435d0,2 0,4195920
b3cfe7da-bbc3-11e8-b2bc-ac1f6b6435d0,25 0,4195920
b3d2ef64-bbbb-11e8-b2ba-ac1f6b6435d0,18,9438800
b3d3b046-bb9a-11e8-b2b9-ac1f6b6435d0,25 0,4195920
b3d64dc8-bbaf-11e8-b2ba-ac1f6b6435d0,25 2 0,9438800
b3d6b02e-bbb9-11e8-b2ba-ac1f6b6435d0,25 21,4195920
b3dddae8-bbb9-11e8-b2ba-ac1f6b6435d0,25 0 21,4195888
b3e1ca10-bbad-11e8-b2ba-ac1f6b6435d0,25 0,9438800
b3e44540-bbb9-11e8-b2ba-ac1f6b6435d0,25 0,4195920
b3e48caa-bb99-11e8-b2b9-ac1f6b6435d0,25 0,4195920
b3e682e6-bbc9-11e8-b2bc-ac1f6b6435d0,25 1,4195920
b3e72978-bbc2-11e8-b2bc-ac1f6b6435d0,7 0,4195920
b3e838c8-bbb2-11e8-b2ba-ac1f6b6435d0,25 2 0,4195920
b3e8d9de-bbaa-11e8-b2ba-ac1f6b6435d0,22 25 0,4195920
b3f18be6-bbbf-11e8-b2bb-ac1f6b6435d0,0 21,4195888
b3f43018-bbaf-11e8-b2ba-ac1f6b6435d0,25,4195920
b3f4debc-bbca-11e8-b2bc-ac1f6b6435d0,19 0,4195920
b3f6abc2-bba5-11e8-b2ba-ac1f6b6435d0,1 0,4195920
b3f7b7d8-bb9b-11e8-b2b9-ac1f6b6435d0,12 0,4195920
b3f8d74a-bbbd-11e8-b2ba-ac1f6b6435d0,25,4195920
b3fa009e-bbbc-11e8-b2ba-ac1f6b6435d0,25 2,4195920
b3fa54f6-bbb0-11e8-b2ba-ac1f6b6435d0,0,9438800
b3fc2b68-bb9d-11e8-b2b9-ac1f6b6435d0,0,9438800
b3fe4f60-bbc5-11e8-b2bc-ac1f6b6435d0,23 0,4195920
b3fec69e-bbb0-11e8-b2ba-ac1f6b6435d0,3 0,4195920
b3fecd50-bbac-11e8-b2ba-ac1f6b6435d0,1 2 0,4195920
b402b8d2-bbc2-11e8-b2bc-ac1f6b6435d0,18,4195920
b402ecf0-bbc0-11e8-b2bb-ac1f6b6435d0,23,4195920
b404ca62-bbc4-11e8-b2bc-ac1f6b6435d0,7,4195920
b404cfa8-bb9c-11e8-b2b9-ac1f6b6435d0,1 0,4195888
b406d674-bb9f-11e8-b2b9-ac1f6b6435d0,11,4195920
b40a185e-bbbb-11e8-b2ba-ac1f6b6435d0,6,4195920
b40fb3ca-bbc2-11e8-b2bc-ac1f6b6435d0,25 0,4195920
b4102426-bbaf-11e8-b2ba-ac1f6b6435d0,7 2 0,4195920
b411f9f4-bbaa-11e8-b2ba-ac1f6b6435d0,25 5 0,4195920
b4200c8c-bbc4-11e8-b2bc-ac1f6b6435d0,25 5,4195920
b421ec58-bbc6-11e8-b2bc-ac1f6b6435d0,25 2 0,4195888
b42540a8-bb9c-11e8-b2b9-ac1f6b6435d0,25 21,4195888
b425b452-bbba-11e8-b2ba-ac1f6b6435d0,25 21,4195920
b426b420-bbc3-11e8-b2bc-ac1f6b6435d0,25 7 0 21,4195888
b426c2b8-bb9a-11e8-b2b9-ac1f6b6435d0,5 0,4195920
b42a3d16-bbc3-11e8-b2bc-ac1f6b6435d0,0,4195920
b42cd350-bbbe-11e8-b2ba-ac1f6b6435d0,11,4195920
b4314c42-bb9f-11e8-b2b9-ac1f6b6435d0,21,9438800
b43150e8-bbbd-11e8-b2ba-ac1f6b6435d0,5 0,4195920
b433c0a6-bbb0-11e8-b2ba-ac1f6b6435d0,23 0,4195920
b4347060-bb9b-11e8-b2b9-ac1f6b6435d0,19 25 0,4195920
b434e704-bbc6-11e8-b2bc-ac1f6b6435d0,23,4195920
b43ac134-bbc0-11e8-b2bb-ac1f6b6435d0,5 2 0,4195920
b4404912-bbaa-11e8-b2ba-ac1f6b6435d0,19,4195920
b4415b52-bbb1-11e8-b2ba-ac1f6b6435d0,7,9438800
b441cd36-bbba-11e8-b2ba-ac1f6b6435d0,4,4195920
b444bb62-bba2-11e8-b2b9-ac1f6b6435d0,4,9438800
b444e240-bbb1-11e8-b2ba-ac1f6b6435d0,21,4195888
b445c832-bbc9-11e8-b2bc-ac1f6b6435d0,25 14 0,4195920
b449a0a6-bbb5-11e8-b2ba-ac1f6b6435d0,0,4195920
b44b8110-bb9b-11e8-b2b9-ac1f6b6435d0,22 0,4195888
b44ba702-bbbf-11e8-b2bb-ac1f6b6435d0,25 23 2,4195920
b44df532-bbc1-11e8-b2bb-ac1f6b6435d0,2 0,9438800
b44fbc9c-bbb1-11e8-b2ba-ac1f6b6435d0,14,4195920
b4538ba2-bbb0-11e8-b2ba-ac1f6b6435d0,1 2 0,4195920
b45471f0-bba3-11e8-b2b9-ac1f6b6435d0,25,4195920
b456debe-bbbb-11e8-b2ba-ac1f6b6435d0,19,4195920
b45b9270-bbbf-11e8-b2bb-ac1f6b6435d0,12 0,4195920
b45c53b4-bbaa-11e8-b2ba-ac1f6b6435d0,7,9438800
b45f2386-bbb0-11e8-b2ba-ac1f6b6435d0,25,4195920
b4604b80-bb9c-11e8-b2b9-ac1f6b6435d0,11,4195920
b4618806-bbba-11e8-b2ba-ac1f6b6435d0,7 0,9438800
b46214d0-bbb8-11e8-b2ba-ac1f6b6435d0,23 5,9438800
b4637096-bbb8-11e8-b2ba-ac1f6b6435d0,25,9438800
b467ce36-bba2-11e8-b2b9-ac1f6b6435d0,21,9438800
b4684bb6-bbb8-11e8-b2ba-ac1f6b6435d0,11,4195920
b4688e52-bbc5-11e8-b2bc-ac1f6b6435d0,12 23 0,4195920
b469f804-bb9e-11e8-b2b9-ac1f6b6435d0,0,4195920
b46af71a-bba1-11e8-b2b9-ac1f6b6435d0,25 1,4195920
b46ce9ba-bbad-11e8-b2ba-ac1f6b6435d0,25 14 0,4195920
b46d7384-bb9f-11e8-b2b9-ac1f6b6435d0,22 4,4195920
b47175d0-bba2-11e8-b2b9-ac1f6b6435d0,25 0,4195920
b47298ea-bb9b-11e8-b2b9-ac1f6b6435d0,3 21,4195920
b472eea6-bbc5-11e8-b2bc-ac1f6b6435d0,5,9438800
b473be50-bbb9-11e8-b2ba-ac1f6b6435d0,24 11,4195888
b477071a-bbad-11e8-b2ba-ac1f6b6435d0,13,9438800
b47ac804-bbbd-11e8-b2ba-ac1f6b6435d0,1,4195920
b47af8ba-bba4-11e8-b2ba-ac1f6b6435d0,4,9438800
b47cadf4-bbae-11e8-b2ba-ac1f6b6435d0,5 0,4195888
b48245a4-bbc5-11e8-b2bc-ac1f6b6435d0,25 0,4195920
b482964a-bbc4-11e8-b2bc-ac1f6b6435d0,4,4195920
b484197e-bbbb-11e8-b2ba-ac1f6b6435d0,19,4195920
b485d1b0-bb9d-11e8-b2b9-ac1f6b6435d0,25 0,9438800
b4873f54-bbbc-11e8-b2ba-ac1f6b6435d0,7,4195920
b48a46a6-bbbf-11e8-b2bb-ac1f6b6435d0,25 11,4195920
b48b1d6c-bba9-11e8-b2ba-ac1f6b6435d0,22,4195920
b48bcd6e-bbab-11e8-b2ba-ac1f6b6435d0,0,9438800
b48cc8a6-bba4-11e8-b2ba-ac1f6b6435d0,2,4195920
b490c840-bbbb-11e8-b2ba-ac1f6b6435d0,22 21,4195920
b4946d3c-bbbc-11e8-b2ba-ac1f6b6435d0,7 0 21,4195920
b494ba42-bbb4-11e8-b2ba-ac1f6b6435d0,0 21,4195920
b497bc74-bbc8-11e8-b2bc-ac1f6b6435d0,7,4195920
b4980064-bbad-11e8-b2ba-ac1f6b6435d0,16 7 17,9438800
b49a0124-bba9-11e8-b2ba-ac1f6b6435d0,21,4195888
b49a1c44-bba5-11e8-b2ba-ac1f6b6435d0,25 0,9438800
b4a00aba-bb9a-11e8-b2b9-ac1f6b6435d0,0,9438800
b4a0e070-bba4-11e8-b2ba-ac1f6b6435d0,23 21,9438800
b4a0fb0c-bbca-11e8-b2bc-ac1f6b6435d0,25 0,4195920
b4a17a34-bbaf-11e8-b2ba-ac1f6b6435d0,23,4195920
b4a2d7f6-bbc0-11e8-b2bb-ac1f6b6435d0,4,4195920
b4a4698e-bbc2-11e8-b2bc-ac1f6b6435d0,0 21,9438800
b4a5fda4-bbb2-11e8-b2ba-ac1f6b6435d0,6,4195888
b4a64e7a-bb9a-11e8-b2b9-ac1f6b6435d0,7,4195920
b4a7b2c0-bbad-11e8-b2ba-ac1f6b6435d0,0,4195920
b4a7d4f6-bbb4-11e8-b2ba-ac1f6b6435d0,25 2,4195920
b4a7e070-bbb6-11e8-b2ba-ac1f6b6435d0,25,4195920
b4a8c93c-bba1-11e8-b2b9-ac1f6b6435d0,19 25,9438800
b4ac6688-bba5-11e8-b2ba-ac1f6b6435d0,25,4195920
b4aec8a2-bb9a-11e8-b2b9-ac1f6b6435d0,25 0,9438800
b4af5e20-bbbd-11e8-b2ba-ac1f6b6435d0,0,9438800
b4b3be92-bbbe-11e8-b2ba-ac1f6b6435d0,2 0,4195920
b4b7faf2-bb9b-11e8-b2b9-ac1f6b6435d0,6,4195920
b4b9a986-bbb6-11e8-b2ba-ac1f6b6435d0,25,4195920
b4bbec00-bbc5-11e8-b2bc-ac1f6b6435d0,25 0,4195920
b4bca6d4-bbc7-11e8-b2bc-ac1f6b6435d0,25 0,9438800
b4bd40c0-bbbe-11e8-b2ba-ac1f6b6435d0,23,4195920
b4be0bc0-bb9d-11e8-b2b9-ac1f6b6435d0,0 21,4195920
b4bffc20-bba5-11e8-b2ba-ac1f6b6435d0,0,9438800
b4c40780-bbbd-11e8-b2ba-ac1f6b6435d0,21,9438800
b4c46282-bb9c-11e8-b2b9-ac1f6b6435d0,7,4195920
b4c5d36a-bba6-11e8-b2ba-ac1f6b6435d0,25 1,4195920
b4c61d76-bba0-11e8-b2b9-ac1f6b6435d0,0,9438800
b4c84c6e-bb9a-11e8-b2b9-ac1f6b6435d0,12,4195920
b4cc0888-bbca-11e8-b2bc-ac1f6b6435d0,25,4195920
b4cd2918-bbb4-11e8-b2ba-ac1f6b6435d0,25 5,4195888
b4d16ffc-bba8-11e8-b2ba-ac1f6b6435d0,7 0,4195920
b4d2d3ce-bbb7-11e8-b2ba-ac1f6b6435d0,14,4195888
b4d615d4-bba8-11e8-b2ba-ac1f6b6435d0,23 3,4195920
b4d9ba84-bbc8-11e8-b2bc-ac1f6b6435d0,1 0,4195920
b4da38b6-bba4-11e8-b2ba-ac1f6b6435d0,0,9438800
b4e44544-bba0-11e8-b2b9-ac1f6b6435d0,2 0,4195920
b4e8840e-bbc5-11e8-b2bc-ac1f6b6435d0,24 25,4195888
b4ea603c-bbc3-11e8-b2bc-ac1f6b6435d0,22,9438800
b4f0f612-bba6-11e8-b2ba-ac1f6b6435d0,0,9438800
b4f24abc-bba6-11e8-b2ba-ac1f6b6435d0,4,4195920
b4f3876c-bb9a-11e8-b2b9-ac1f6b6435d0,19,4195920
b4f3949c-bba3-11e8-b2b9-ac1f6b6435d0,23,4195920
b4f45822-bba4-11e8-b2ba-ac1f6b6435d0,23,4195920
b4f51dc0-bbae-11e8-b2ba-ac1f6b6435d0,0 21,9438800
b4f7542e-bbbc-11e8-b2ba-ac1f6b6435d0,25 1 0,4195920
b4f895d8-bba2-11e8-b2b9-ac1f6b6435d0,7 5 0,9438800
b4f95f3a-bbc6-11e8-b2bc-ac1f6b6435d0,25 13 0,4195888
