,file,fold
28348,../../../input/train_png/e2e6ca4a-bb9e-11e8-b2b9-ac1f6b6435d0.png,3
28349,../../../input/train_png/4d2e2720-bbab-11e8-b2ba-ac1f6b6435d0.png,4
28350,../../../input/train_png/8b252b16-bbae-11e8-b2ba-ac1f6b6435d0.png,0
28351,../../../input/train_png/dc218148-bbbf-11e8-b2bb-ac1f6b6435d0.png,1
28352,../../../input/train_png/e4b344b6-bbad-11e8-b2ba-ac1f6b6435d0.png,2
28353,../../../input/train_png/a78db2d8-bb99-11e8-b2b9-ac1f6b6435d0.png,3
28354,../../../input/train_png/4669d992-bba2-11e8-b2b9-ac1f6b6435d0.png,4
28355,../../../input/train_png/eae13a0e-bba9-11e8-b2ba-ac1f6b6435d0.png,0
28356,../../../input/train_png/0faa5e82-bbb0-11e8-b2ba-ac1f6b6435d0.png,1
28357,../../../input/train_png/a58a9778-bbba-11e8-b2ba-ac1f6b6435d0.png,2
28358,../../../input/train_png/d42f5208-bba6-11e8-b2ba-ac1f6b6435d0.png,3
28359,../../../input/train_png/0a8be01c-bbae-11e8-b2ba-ac1f6b6435d0.png,4
28360,../../../input/train_png/92e34e30-bbab-11e8-b2ba-ac1f6b6435d0.png,0
28361,../../../input/train_png/438ac964-bb9f-11e8-b2b9-ac1f6b6435d0.png,1
28362,../../../input/train_png/3ba28bd8-bba4-11e8-b2b9-ac1f6b6435d0.png,2
28363,../../../input/train_png/b354e186-bbad-11e8-b2ba-ac1f6b6435d0.png,3
28364,../../../input/train_png/1c64e7dc-bbc4-11e8-b2bc-ac1f6b6435d0.png,4
28365,../../../input/train_png/4898aab8-bba2-11e8-b2b9-ac1f6b6435d0.png,0
28366,../../../input/train_png/7c8b6848-bba6-11e8-b2ba-ac1f6b6435d0.png,1
28367,../../../input/train_png/ef1055a6-bbb8-11e8-b2ba-ac1f6b6435d0.png,2
28368,../../../input/train_png/01c87288-bbc2-11e8-b2bb-ac1f6b6435d0.png,3
28369,../../../input/train_png/3e7bfbd6-bbb9-11e8-b2ba-ac1f6b6435d0.png,4
28370,../../../input/train_png/263d5244-bbb0-11e8-b2ba-ac1f6b6435d0.png,0
28371,../../../input/train_png/d5e64e8a-bbc9-11e8-b2bc-ac1f6b6435d0.png,1
28372,../../../input/train_png/fdab1f16-bb9e-11e8-b2b9-ac1f6b6435d0.png,2
28373,../../../input/train_png/1de84422-bbc5-11e8-b2bc-ac1f6b6435d0.png,3
28374,../../../input/train_png/4290ce40-bbc3-11e8-b2bc-ac1f6b6435d0.png,4
28375,../../../input/train_png/1f78575c-bbc3-11e8-b2bc-ac1f6b6435d0.png,0
28376,../../../input/train_png/a1a7750e-bba1-11e8-b2b9-ac1f6b6435d0.png,1
28377,../../../input/train_png/ed2e59f2-bbba-11e8-b2ba-ac1f6b6435d0.png,2
28378,../../../input/train_png/a47d3652-bbaf-11e8-b2ba-ac1f6b6435d0.png,3
28379,../../../input/train_png/9816dcc4-bbc8-11e8-b2bc-ac1f6b6435d0.png,4
28380,../../../input/train_png/94aa52b0-bbc7-11e8-b2bc-ac1f6b6435d0.png,0
28381,../../../input/train_png/3c840326-bbc0-11e8-b2bb-ac1f6b6435d0.png,1
28382,../../../input/train_png/46a8bede-bbc3-11e8-b2bc-ac1f6b6435d0.png,2
28383,../../../input/train_png/cdaab52a-bbca-11e8-b2bc-ac1f6b6435d0.png,3
28384,../../../input/train_png/fe9afe52-bbc9-11e8-b2bc-ac1f6b6435d0.png,4
28385,../../../input/train_png/21639eaa-bbbe-11e8-b2ba-ac1f6b6435d0.png,0
28386,../../../input/train_png/36bf8788-bbc7-11e8-b2bc-ac1f6b6435d0.png,1
28387,../../../input/train_png/a26038e2-bbbe-11e8-b2ba-ac1f6b6435d0.png,2
28388,../../../input/train_png/29adae50-bbc0-11e8-b2bb-ac1f6b6435d0.png,3
28389,../../../input/train_png/c525b2d8-bbc0-11e8-b2bb-ac1f6b6435d0.png,4
28390,../../../input/train_png/83a85dd0-bba0-11e8-b2b9-ac1f6b6435d0.png,0
28391,../../../input/train_png/33afee34-bbc7-11e8-b2bc-ac1f6b6435d0.png,1
28392,../../../input/train_png/116259be-bbc4-11e8-b2bc-ac1f6b6435d0.png,2
28393,../../../input/train_png/3c052dac-bba8-11e8-b2ba-ac1f6b6435d0.png,3
28394,../../../input/train_png/1b4a7b8e-bb9f-11e8-b2b9-ac1f6b6435d0.png,4
28395,../../../input/train_png/e2b0a400-bbb3-11e8-b2ba-ac1f6b6435d0.png,0
28396,../../../input/train_png/04bba5b2-bbc4-11e8-b2bc-ac1f6b6435d0.png,1
28397,../../../input/train_png/7906c436-bbc6-11e8-b2bc-ac1f6b6435d0.png,2
28398,../../../input/train_png/ab3ca16e-bbc1-11e8-b2bb-ac1f6b6435d0.png,3
28399,../../../input/train_png/94157780-bbb3-11e8-b2ba-ac1f6b6435d0.png,4
28400,../../../input/train_png/eda75dfa-bb9e-11e8-b2b9-ac1f6b6435d0.png,0
28401,../../../input/train_png/7ac2e9ee-bb99-11e8-b2b9-ac1f6b6435d0.png,1
28402,../../../input/train_png/71af6282-bbb3-11e8-b2ba-ac1f6b6435d0.png,2
28403,../../../input/train_png/a6a5d0b2-bbc1-11e8-b2bb-ac1f6b6435d0.png,3
28404,../../../input/train_png/e7ff859a-bbbb-11e8-b2ba-ac1f6b6435d0.png,4
28405,../../../input/train_png/32afd736-bba1-11e8-b2b9-ac1f6b6435d0.png,0
28406,../../../input/train_png/93323904-bba2-11e8-b2b9-ac1f6b6435d0.png,1
28407,../../../input/train_png/817ed4d8-bba7-11e8-b2ba-ac1f6b6435d0.png,2
28408,../../../input/train_png/ca035f36-bbc9-11e8-b2bc-ac1f6b6435d0.png,3
28409,../../../input/train_png/d232c184-bbc8-11e8-b2bc-ac1f6b6435d0.png,4
28410,../../../input/train_png/c1c97e18-bba6-11e8-b2ba-ac1f6b6435d0.png,0
28411,../../../input/train_png/69f429be-bbb4-11e8-b2ba-ac1f6b6435d0.png,1
28412,../../../input/train_png/ce769ae4-bba4-11e8-b2ba-ac1f6b6435d0.png,2
28413,../../../input/train_png/3f2a115e-bbbd-11e8-b2ba-ac1f6b6435d0.png,3
28414,../../../input/train_png/06e42a06-bbb7-11e8-b2ba-ac1f6b6435d0.png,4
28415,../../../input/train_png/ebbc3538-bbb7-11e8-b2ba-ac1f6b6435d0.png,0
28416,../../../input/train_png/b2cd3084-bbac-11e8-b2ba-ac1f6b6435d0.png,1
28417,../../../input/train_png/76312ba8-bba7-11e8-b2ba-ac1f6b6435d0.png,2
28418,../../../input/train_png/7d282f58-bbb4-11e8-b2ba-ac1f6b6435d0.png,3
28419,../../../input/train_png/47580066-bbb3-11e8-b2ba-ac1f6b6435d0.png,4
28420,../../../input/train_png/a8d34a72-bbbc-11e8-b2ba-ac1f6b6435d0.png,0
28421,../../../input/train_png/1e0f9cc4-bbad-11e8-b2ba-ac1f6b6435d0.png,1
28422,../../../input/train_png/f6bcf188-bbb3-11e8-b2ba-ac1f6b6435d0.png,2
28423,../../../input/train_png/e93a48f6-bbab-11e8-b2ba-ac1f6b6435d0.png,3
28424,../../../input/train_png/fb750bcc-bb9d-11e8-b2b9-ac1f6b6435d0.png,4
28425,../../../input/train_png/c8c26070-bba3-11e8-b2b9-ac1f6b6435d0.png,0
28426,../../../input/train_png/5c6784bc-bbb4-11e8-b2ba-ac1f6b6435d0.png,1
28427,../../../input/train_png/776fe4c0-bba0-11e8-b2b9-ac1f6b6435d0.png,2
28428,../../../input/train_png/43dc6b84-bbbd-11e8-b2ba-ac1f6b6435d0.png,3
28429,../../../input/train_png/04f69cd0-bbc4-11e8-b2bc-ac1f6b6435d0.png,4
28430,../../../input/train_png/24eade06-bbbb-11e8-b2ba-ac1f6b6435d0.png,0
28431,../../../input/train_png/7e66a642-bba5-11e8-b2ba-ac1f6b6435d0.png,1
28432,../../../input/train_png/68f7a06c-bbbf-11e8-b2ba-ac1f6b6435d0.png,2
28433,../../../input/train_png/f2ae558a-bba1-11e8-b2b9-ac1f6b6435d0.png,3
28434,../../../input/train_png/934506fc-bbba-11e8-b2ba-ac1f6b6435d0.png,4
28435,../../../input/train_png/25e25744-bbb6-11e8-b2ba-ac1f6b6435d0.png,0
28436,../../../input/train_png/bb44a978-bba1-11e8-b2b9-ac1f6b6435d0.png,1
28437,../../../input/train_png/8646d548-bba1-11e8-b2b9-ac1f6b6435d0.png,2
28438,../../../input/train_png/61455640-bb9f-11e8-b2b9-ac1f6b6435d0.png,3
28439,../../../input/train_png/685a1468-bbac-11e8-b2ba-ac1f6b6435d0.png,4
28440,../../../input/train_png/f848cdd0-bbac-11e8-b2ba-ac1f6b6435d0.png,0
28441,../../../input/train_png/03a36c00-bba6-11e8-b2ba-ac1f6b6435d0.png,1
28442,../../../input/train_png/005ccb94-bbca-11e8-b2bc-ac1f6b6435d0.png,2
28443,../../../input/train_png/8ee2c30c-bba0-11e8-b2b9-ac1f6b6435d0.png,3
28444,../../../input/train_png/c9db3f04-bba8-11e8-b2ba-ac1f6b6435d0.png,4
28445,../../../input/train_png/95c67da0-bbb2-11e8-b2ba-ac1f6b6435d0.png,0
28446,../../../input/train_png/8440b6a4-bbc6-11e8-b2bc-ac1f6b6435d0.png,1
28447,../../../input/train_png/2ca4e612-bb9f-11e8-b2b9-ac1f6b6435d0.png,2
28448,../../../input/train_png/a3e28bb2-bba9-11e8-b2ba-ac1f6b6435d0.png,3
28449,../../../input/train_png/48e9f518-bbbf-11e8-b2ba-ac1f6b6435d0.png,4
28450,../../../input/train_png/cd4fb44e-bbc6-11e8-b2bc-ac1f6b6435d0.png,0
28451,../../../input/train_png/9ce44b24-bbc3-11e8-b2bc-ac1f6b6435d0.png,1
28452,../../../input/train_png/33540b10-bba3-11e8-b2b9-ac1f6b6435d0.png,2
28453,../../../input/train_png/a7100d80-bb9c-11e8-b2b9-ac1f6b6435d0.png,3
28454,../../../input/train_png/fb7c2b32-bbc5-11e8-b2bc-ac1f6b6435d0.png,4
28455,../../../input/train_png/749cc126-bbb6-11e8-b2ba-ac1f6b6435d0.png,0
28456,../../../input/train_png/d040e8fe-bbac-11e8-b2ba-ac1f6b6435d0.png,1
28457,../../../input/train_png/55b875d0-bbc9-11e8-b2bc-ac1f6b6435d0.png,2
28458,../../../input/train_png/fd079da2-bb9c-11e8-b2b9-ac1f6b6435d0.png,3
28459,../../../input/train_png/bac04642-bbb5-11e8-b2ba-ac1f6b6435d0.png,4
28460,../../../input/train_png/2f84c59a-bbb9-11e8-b2ba-ac1f6b6435d0.png,0
28461,../../../input/train_png/6f2db7e8-bbb3-11e8-b2ba-ac1f6b6435d0.png,1
28462,../../../input/train_png/492984e4-bbb5-11e8-b2ba-ac1f6b6435d0.png,2
28463,../../../input/train_png/ba5e812c-bbb1-11e8-b2ba-ac1f6b6435d0.png,3
28464,../../../input/train_png/f5ccb3b2-bba4-11e8-b2ba-ac1f6b6435d0.png,4
28465,../../../input/train_png/a533da5e-bbbb-11e8-b2ba-ac1f6b6435d0.png,0
28466,../../../input/train_png/140f8986-bbb3-11e8-b2ba-ac1f6b6435d0.png,1
28467,../../../input/train_png/68d0291e-bbac-11e8-b2ba-ac1f6b6435d0.png,2
28468,../../../input/train_png/ac04796e-bb9e-11e8-b2b9-ac1f6b6435d0.png,3
28469,../../../input/train_png/6d856b08-bb99-11e8-b2b9-ac1f6b6435d0.png,4
28470,../../../input/train_png/b3f43018-bbaf-11e8-b2ba-ac1f6b6435d0.png,0
28471,../../../input/train_png/ec77cdfc-bbad-11e8-b2ba-ac1f6b6435d0.png,1
28472,../../../input/train_png/bf6ce2b0-bb9f-11e8-b2b9-ac1f6b6435d0.png,2
28473,../../../input/train_png/b1f8f94a-bbb6-11e8-b2ba-ac1f6b6435d0.png,3
28474,../../../input/train_png/720a15f8-bbb1-11e8-b2ba-ac1f6b6435d0.png,4
28475,../../../input/train_png/9b5c7540-bbc5-11e8-b2bc-ac1f6b6435d0.png,0
28476,../../../input/train_png/90647b8a-bbb9-11e8-b2ba-ac1f6b6435d0.png,1
28477,../../../input/train_png/cf1da1c6-bba5-11e8-b2ba-ac1f6b6435d0.png,2
28478,../../../input/train_png/b8273e18-bb9c-11e8-b2b9-ac1f6b6435d0.png,3
28479,../../../input/train_png/c2142964-bbb4-11e8-b2ba-ac1f6b6435d0.png,4
28480,../../../input/train_png/87a7f9c6-bbb5-11e8-b2ba-ac1f6b6435d0.png,0
28481,../../../input/train_png/d4b4dfae-bb9c-11e8-b2b9-ac1f6b6435d0.png,1
28482,../../../input/train_png/309ef49e-bbb1-11e8-b2ba-ac1f6b6435d0.png,2
28483,../../../input/train_png/95887fea-bbae-11e8-b2ba-ac1f6b6435d0.png,3
28484,../../../input/train_png/ba394ff2-bba6-11e8-b2ba-ac1f6b6435d0.png,4
28485,../../../input/train_png/c5b04042-bbc5-11e8-b2bc-ac1f6b6435d0.png,0
28486,../../../input/train_png/c4086d0a-bbb6-11e8-b2ba-ac1f6b6435d0.png,1
28487,../../../input/train_png/e3966382-bbae-11e8-b2ba-ac1f6b6435d0.png,2
28488,../../../input/train_png/5d3022c6-bbac-11e8-b2ba-ac1f6b6435d0.png,3
28489,../../../input/train_png/7d2ea9c6-bbc0-11e8-b2bb-ac1f6b6435d0.png,4
28490,../../../input/train_png/3847e86a-bbb4-11e8-b2ba-ac1f6b6435d0.png,0
28491,../../../input/train_png/5da57472-bb9d-11e8-b2b9-ac1f6b6435d0.png,1
28492,../../../input/train_png/b04f4676-bbac-11e8-b2ba-ac1f6b6435d0.png,2
28493,../../../input/train_png/6f3ceca4-bbc7-11e8-b2bc-ac1f6b6435d0.png,3
28494,../../../input/train_png/6b101456-bb9c-11e8-b2b9-ac1f6b6435d0.png,4
28495,../../../input/train_png/ecfed10e-bbb1-11e8-b2ba-ac1f6b6435d0.png,0
28496,../../../input/train_png/df9e03b4-bbb0-11e8-b2ba-ac1f6b6435d0.png,1
28497,../../../input/train_png/a9b27b86-bbab-11e8-b2ba-ac1f6b6435d0.png,2
28498,../../../input/train_png/eb24a22c-bbb7-11e8-b2ba-ac1f6b6435d0.png,3
28499,../../../input/train_png/5c1348b2-bba9-11e8-b2ba-ac1f6b6435d0.png,4
28500,../../../input/train_png/b02c63e8-bba9-11e8-b2ba-ac1f6b6435d0.png,0
28501,../../../input/train_png/b595c766-bba4-11e8-b2ba-ac1f6b6435d0.png,1
28502,../../../input/train_png/b00b5f38-bbac-11e8-b2ba-ac1f6b6435d0.png,2
28503,../../../input/train_png/c10338f2-bbbf-11e8-b2bb-ac1f6b6435d0.png,3
28504,../../../input/train_png/fe753b64-bbaa-11e8-b2ba-ac1f6b6435d0.png,4
28505,../../../input/train_png/605aa164-bbc6-11e8-b2bc-ac1f6b6435d0.png,0
28506,../../../input/train_png/7cbb51da-bbb9-11e8-b2ba-ac1f6b6435d0.png,1
28507,../../../input/train_png/4618c382-bbba-11e8-b2ba-ac1f6b6435d0.png,2
28508,../../../input/train_png/af0a2d3e-bb99-11e8-b2b9-ac1f6b6435d0.png,3
28509,../../../input/train_png/f790af30-bba6-11e8-b2ba-ac1f6b6435d0.png,4
28510,../../../input/train_png/afc70c00-bbb3-11e8-b2ba-ac1f6b6435d0.png,0
28511,../../../input/train_png/814c2e72-bbbe-11e8-b2ba-ac1f6b6435d0.png,1
28512,../../../input/train_png/cf864052-bba8-11e8-b2ba-ac1f6b6435d0.png,2
28513,../../../input/train_png/4ace0da2-bba0-11e8-b2b9-ac1f6b6435d0.png,3
28514,../../../input/train_png/4657816c-bbba-11e8-b2ba-ac1f6b6435d0.png,4
28515,../../../input/train_png/c8dfbcce-bbad-11e8-b2ba-ac1f6b6435d0.png,0
28516,../../../input/train_png/84893c98-bba9-11e8-b2ba-ac1f6b6435d0.png,1
28517,../../../input/train_png/0866a29a-bbb8-11e8-b2ba-ac1f6b6435d0.png,2
28518,../../../input/train_png/1977e662-bbb7-11e8-b2ba-ac1f6b6435d0.png,3
28519,../../../input/train_png/a8c23ab2-bbc0-11e8-b2bb-ac1f6b6435d0.png,4
28520,../../../input/train_png/0a1d66b8-bbaa-11e8-b2ba-ac1f6b6435d0.png,0
28521,../../../input/train_png/207f9398-bba2-11e8-b2b9-ac1f6b6435d0.png,1
28522,../../../input/train_png/44402562-bba8-11e8-b2ba-ac1f6b6435d0.png,2
28523,../../../input/train_png/08e9af5c-bbc0-11e8-b2bb-ac1f6b6435d0.png,3
28524,../../../input/train_png/6beda106-bbbd-11e8-b2ba-ac1f6b6435d0.png,4
28525,../../../input/train_png/e53e2f10-bbc9-11e8-b2bc-ac1f6b6435d0.png,0
28526,../../../input/train_png/740f40c0-bbad-11e8-b2ba-ac1f6b6435d0.png,1
28527,../../../input/train_png/2ea67f94-bbb7-11e8-b2ba-ac1f6b6435d0.png,2
28528,../../../input/train_png/dfeb10f0-bbc4-11e8-b2bc-ac1f6b6435d0.png,3
28529,../../../input/train_png/694ae16e-bbc4-11e8-b2bc-ac1f6b6435d0.png,4
28530,../../../input/train_png/d5bacd3c-bbc4-11e8-b2bc-ac1f6b6435d0.png,0
28531,../../../input/train_png/4aa95198-bbb8-11e8-b2ba-ac1f6b6435d0.png,1
28532,../../../input/train_png/5b0736f8-bbb9-11e8-b2ba-ac1f6b6435d0.png,2
28533,../../../input/train_png/d468a394-bbad-11e8-b2ba-ac1f6b6435d0.png,3
28534,../../../input/train_png/d7eb9b86-bbc9-11e8-b2bc-ac1f6b6435d0.png,4
28535,../../../input/train_png/f5a72606-bbc2-11e8-b2bc-ac1f6b6435d0.png,0
28536,../../../input/train_png/faf42e9c-bbbd-11e8-b2ba-ac1f6b6435d0.png,1
28537,../../../input/train_png/eba8587e-bbb2-11e8-b2ba-ac1f6b6435d0.png,2
28538,../../../input/train_png/818a47e0-bb99-11e8-b2b9-ac1f6b6435d0.png,3
28539,../../../input/train_png/2fae33ee-bbb9-11e8-b2ba-ac1f6b6435d0.png,4
28540,../../../input/train_png/9b3f00a4-bbc1-11e8-b2bb-ac1f6b6435d0.png,0
28541,../../../input/train_png/19224ef4-bba9-11e8-b2ba-ac1f6b6435d0.png,1
28542,../../../input/train_png/1506357e-bbb3-11e8-b2ba-ac1f6b6435d0.png,2
28543,../../../input/train_png/6e143038-bb9c-11e8-b2b9-ac1f6b6435d0.png,3
28544,../../../input/train_png/b91f5b84-bbb0-11e8-b2ba-ac1f6b6435d0.png,4
28545,../../../input/train_png/493258e0-bbb4-11e8-b2ba-ac1f6b6435d0.png,0
28546,../../../input/train_png/0510ecd2-bba3-11e8-b2b9-ac1f6b6435d0.png,1
28547,../../../input/train_png/4565cc90-bbbb-11e8-b2ba-ac1f6b6435d0.png,2
28548,../../../input/train_png/79228eb6-bbb5-11e8-b2ba-ac1f6b6435d0.png,3
28549,../../../input/train_png/9021f23a-bb9e-11e8-b2b9-ac1f6b6435d0.png,4
28550,../../../input/train_png/833b1af6-bbb2-11e8-b2ba-ac1f6b6435d0.png,0
28551,../../../input/train_png/2e5acbd8-bba5-11e8-b2ba-ac1f6b6435d0.png,1
28552,../../../input/train_png/47a324e6-bbaa-11e8-b2ba-ac1f6b6435d0.png,2
28553,../../../input/train_png/357aa9c0-bbc7-11e8-b2bc-ac1f6b6435d0.png,3
28554,../../../input/train_png/5a435efc-bb9d-11e8-b2b9-ac1f6b6435d0.png,4
28555,../../../input/train_png/eed03e36-bba8-11e8-b2ba-ac1f6b6435d0.png,0
28556,../../../input/train_png/646ae242-bbc0-11e8-b2bb-ac1f6b6435d0.png,1
28557,../../../input/train_png/b4e44544-bba0-11e8-b2b9-ac1f6b6435d0.png,2
28558,../../../input/train_png/15b32cc4-bbb9-11e8-b2ba-ac1f6b6435d0.png,3
28559,../../../input/train_png/579784a2-bbc6-11e8-b2bc-ac1f6b6435d0.png,4
28560,../../../input/train_png/1b8b7b0a-bba1-11e8-b2b9-ac1f6b6435d0.png,0
28561,../../../input/train_png/6e446cb4-bb9a-11e8-b2b9-ac1f6b6435d0.png,1
28562,../../../input/train_png/3b0309c6-bb9c-11e8-b2b9-ac1f6b6435d0.png,2
28563,../../../input/train_png/3c7d9b94-bba2-11e8-b2b9-ac1f6b6435d0.png,3
28564,../../../input/train_png/836500f0-bbb2-11e8-b2ba-ac1f6b6435d0.png,4
28565,../../../input/train_png/e2171546-bbaa-11e8-b2ba-ac1f6b6435d0.png,0
28566,../../../input/train_png/4bec8f4e-bbbc-11e8-b2ba-ac1f6b6435d0.png,1
28567,../../../input/train_png/bfcbbe72-bb9d-11e8-b2b9-ac1f6b6435d0.png,2
28568,../../../input/train_png/7806ed76-bbc2-11e8-b2bb-ac1f6b6435d0.png,3
28569,../../../input/train_png/50a3d160-bbb1-11e8-b2ba-ac1f6b6435d0.png,4
28570,../../../input/train_png/ba7fc5a8-bbca-11e8-b2bc-ac1f6b6435d0.png,0
28571,../../../input/train_png/34af637a-bbca-11e8-b2bc-ac1f6b6435d0.png,1
28572,../../../input/train_png/135ccee2-bbb1-11e8-b2ba-ac1f6b6435d0.png,2
28573,../../../input/train_png/78441924-bbba-11e8-b2ba-ac1f6b6435d0.png,3
28574,../../../input/train_png/149de7ac-bbbe-11e8-b2ba-ac1f6b6435d0.png,4
28575,../../../input/train_png/e8b60578-bbbf-11e8-b2bb-ac1f6b6435d0.png,0
28576,../../../input/train_png/3ae7b8f8-bbc7-11e8-b2bc-ac1f6b6435d0.png,1
28577,../../../input/train_png/1c178152-bbc6-11e8-b2bc-ac1f6b6435d0.png,2
28578,../../../input/train_png/fbdf5c26-bbb5-11e8-b2ba-ac1f6b6435d0.png,3
28579,../../../input/train_png/28943c26-bba4-11e8-b2b9-ac1f6b6435d0.png,4
28580,../../../input/train_png/e022d4a0-bbaf-11e8-b2ba-ac1f6b6435d0.png,0
28581,../../../input/train_png/82e081d6-bbb7-11e8-b2ba-ac1f6b6435d0.png,1
28582,../../../input/train_png/08f32be4-bbc1-11e8-b2bb-ac1f6b6435d0.png,2
28583,../../../input/train_png/5789870a-bbb5-11e8-b2ba-ac1f6b6435d0.png,3
28584,../../../input/train_png/920d3d3e-bbc6-11e8-b2bc-ac1f6b6435d0.png,4
28585,../../../input/train_png/82339c6c-bb9b-11e8-b2b9-ac1f6b6435d0.png,0
28586,../../../input/train_png/eed2054e-bbb8-11e8-b2ba-ac1f6b6435d0.png,1
28587,../../../input/train_png/34825b32-bbc5-11e8-b2bc-ac1f6b6435d0.png,2
28588,../../../input/train_png/93e81e04-bb9d-11e8-b2b9-ac1f6b6435d0.png,3
28589,../../../input/train_png/541b11b6-bbb9-11e8-b2ba-ac1f6b6435d0.png,4
28590,../../../input/train_png/dd47408a-bbb5-11e8-b2ba-ac1f6b6435d0.png,0
28591,../../../input/train_png/f0b0cac2-bbc1-11e8-b2bb-ac1f6b6435d0.png,1
28592,../../../input/train_png/26372cb4-bbb2-11e8-b2ba-ac1f6b6435d0.png,2
28593,../../../input/train_png/c0a7e2f0-bbc8-11e8-b2bc-ac1f6b6435d0.png,3
28594,../../../input/train_png/86528e1c-bb9f-11e8-b2b9-ac1f6b6435d0.png,4
28595,../../../input/train_png/5eb731e0-bba0-11e8-b2b9-ac1f6b6435d0.png,0
28596,../../../input/train_png/788b974e-bbca-11e8-b2bc-ac1f6b6435d0.png,1
28597,../../../input/train_png/b5ebbc40-bba7-11e8-b2ba-ac1f6b6435d0.png,2
28598,../../../input/train_png/609819d0-bbb3-11e8-b2ba-ac1f6b6435d0.png,3
28599,../../../input/train_png/f46545fa-bb9c-11e8-b2b9-ac1f6b6435d0.png,4
28600,../../../input/train_png/6cfc1dc2-bbac-11e8-b2ba-ac1f6b6435d0.png,0
28601,../../../input/train_png/60d3d7c8-bbad-11e8-b2ba-ac1f6b6435d0.png,1
28602,../../../input/train_png/1aee477e-bbb3-11e8-b2ba-ac1f6b6435d0.png,2
28603,../../../input/train_png/88400b26-bbc9-11e8-b2bc-ac1f6b6435d0.png,3
28604,../../../input/train_png/f23a5ab0-bb9a-11e8-b2b9-ac1f6b6435d0.png,4
28605,../../../input/train_png/24cfc470-bbc2-11e8-b2bb-ac1f6b6435d0.png,0
28606,../../../input/train_png/8e81bd84-bbb7-11e8-b2ba-ac1f6b6435d0.png,1
28607,../../../input/train_png/ca716aac-bba2-11e8-b2b9-ac1f6b6435d0.png,2
28608,../../../input/train_png/f1e0fa40-bbbf-11e8-b2bb-ac1f6b6435d0.png,3
28609,../../../input/train_png/7813248c-bbc8-11e8-b2bc-ac1f6b6435d0.png,4
28610,../../../input/train_png/8e875cd6-bba7-11e8-b2ba-ac1f6b6435d0.png,0
28611,../../../input/train_png/e64a84ec-bba8-11e8-b2ba-ac1f6b6435d0.png,1
28612,../../../input/train_png/724000be-bbac-11e8-b2ba-ac1f6b6435d0.png,2
28613,../../../input/train_png/26697476-bba3-11e8-b2b9-ac1f6b6435d0.png,3
28614,../../../input/train_png/5a400ccc-bbaf-11e8-b2ba-ac1f6b6435d0.png,4
28615,../../../input/train_png/f089fd5a-bbc3-11e8-b2bc-ac1f6b6435d0.png,0
28616,../../../input/train_png/b5bec1f0-bbab-11e8-b2ba-ac1f6b6435d0.png,1
28617,../../../input/train_png/b285b552-bbb5-11e8-b2ba-ac1f6b6435d0.png,2
28618,../../../input/train_png/42de56f0-bbb5-11e8-b2ba-ac1f6b6435d0.png,3
28619,../../../input/train_png/a0f0c4c0-bbc5-11e8-b2bc-ac1f6b6435d0.png,4
28620,../../../input/train_png/ecaaa4d4-bbb7-11e8-b2ba-ac1f6b6435d0.png,0
28621,../../../input/train_png/3c95d4b8-bbc8-11e8-b2bc-ac1f6b6435d0.png,1
28622,../../../input/train_png/42e4dbaa-bb9d-11e8-b2b9-ac1f6b6435d0.png,2
28623,../../../input/train_png/d4a41676-bbae-11e8-b2ba-ac1f6b6435d0.png,3
28624,../../../input/train_png/078ce42c-bb9c-11e8-b2b9-ac1f6b6435d0.png,4
28625,../../../input/train_png/644b2c06-bbbe-11e8-b2ba-ac1f6b6435d0.png,0
28626,../../../input/train_png/a1b5c1bc-bbca-11e8-b2bc-ac1f6b6435d0.png,1
28627,../../../input/train_png/462d0080-bb9d-11e8-b2b9-ac1f6b6435d0.png,2
28628,../../../input/train_png/db6e5d1a-bbc0-11e8-b2bb-ac1f6b6435d0.png,3
28629,../../../input/train_png/dae20a66-bbb8-11e8-b2ba-ac1f6b6435d0.png,4
28630,../../../input/train_png/0fa30d08-bbb0-11e8-b2ba-ac1f6b6435d0.png,0
28631,../../../input/train_png/39531166-bba6-11e8-b2ba-ac1f6b6435d0.png,1
28632,../../../input/train_png/32f3bdf0-bbb2-11e8-b2ba-ac1f6b6435d0.png,2
28633,../../../input/train_png/ece6396c-bbbd-11e8-b2ba-ac1f6b6435d0.png,3
28634,../../../input/train_png/3a8ccbce-bba8-11e8-b2ba-ac1f6b6435d0.png,4
28635,../../../input/train_png/fe9906c4-bb9c-11e8-b2b9-ac1f6b6435d0.png,0
28636,../../../input/train_png/adcbe672-bbaa-11e8-b2ba-ac1f6b6435d0.png,1
28637,../../../input/train_png/93b18a1c-bbaa-11e8-b2ba-ac1f6b6435d0.png,2
28638,../../../input/train_png/8e36e920-bbb3-11e8-b2ba-ac1f6b6435d0.png,3
28639,../../../input/train_png/deac5158-bbca-11e8-b2bc-ac1f6b6435d0.png,4
28640,../../../input/train_png/fef4fb24-bbb4-11e8-b2ba-ac1f6b6435d0.png,0
28641,../../../input/train_png/640c7ed6-bbb2-11e8-b2ba-ac1f6b6435d0.png,1
28642,../../../input/train_png/390076fc-bbb7-11e8-b2ba-ac1f6b6435d0.png,2
28643,../../../input/train_png/99a90592-bbc0-11e8-b2bb-ac1f6b6435d0.png,3
28644,../../../input/train_png/f86dbe42-bbb1-11e8-b2ba-ac1f6b6435d0.png,4
